keyword,subj,positive,negative,anger,disgust,fear,happy,sad,surprise
κατακτούνε,0.375,0.25,0.5,0.0,0.125,0.125,0.125,0.0,0.25
αιώνιο,0.625,0.5,0.5,0.0625,0.125,0.0625,0.375,0.0625,0.375
γαργαλάτε,0.25,0.5,0.0,0.0,0.0,0.0,0.4375,0.0,0.375
μιλήσετε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
λαλούσατε,0.375,0.25,0.5,0.125,0.25,0.0,0.0625,0.125,0.375
δονκιχοτικοί,0.5,0.0,0.75,0.25,0.3125,0.0625,0.0,0.0,0.1875
βρίσκετε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
καλομάθανε,0.5,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.25
σουρεάλ,0.375,0.25,0.75,0.0,0.125,0.0,0.0,0.0,0.375
κουκούλωσα,0.25,0.0,0.5,0.1875,0.375,0.0625,0.0,0.1875,0.3125
συμμετοχή,0.25,0.5,0.0,0.0,0.0,0.0,0.3125,0.0,0.25
ψυχολογήσουν,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
ξεβγάλαν,0.125,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0
αναπτερώνοντάς,0.875,1.0,0.0,0.0,0.0,0.0,0.875,0.0625,0.1875
νερόπλυμα,0.75,0.0,1.0,0.125,0.5,0.0,0.0,0.0,0.3125
αποφόρτιζα,0.375,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0
στενάχωρού,0.875,0.25,0.75,0.0,0.0625,0.0,0.0,0.4375,0.1875
συγχωρήσατε,0.5,0.75,0.0,0.0,0.0,0.0,0.375,0.0,0.375
ανακατεύουνε,0.375,0.0,0.75,0.375,0.625,0.3125,0.0,0.25,0.25
ασίγαστέ,0.375,0.75,0.75,0.125,0.0,0.0,0.0,0.0,0.0625
γκεσταπίτες,0.75,0.0,0.75,0.4375,0.375,0.25,0.0,0.0,0.1875
λαλήσανε,0.375,0.25,0.5,0.125,0.25,0.0,0.0625,0.125,0.375
ελεούσα,0.5,0.25,0.75,0.0,0.1875,0.0625,0.0,0.0,0.1875
κατασίγασαν,0.375,0.333333333333,0.666666666667,0.1875,0.1875,0.0,0.125,0.0,0.3125
ντορής,0.25,0.25,0.5,0.0,0.125,0.0,0.125,0.0,0.25
τράβαγες,0.125,0.0,0.25,0.0,0.0625,0.0625,0.0,0.125,0.0
κτηνών,0.625,0.0,1.0,0.6875,0.75,0.5,0.0,0.125,0.4375
κατοικοεδρευμένα,0.125,0.0,0.25,0.0625,0.125,0.0,0.0,0.0,0.125
απήγγειλαν,0.25,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0
σκανδάλισέ,0.75,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.4375
γάμησ' τες,1.0,0.5,1.0,0.875,0.5,0.1875,0.3125,0.3125,0.625
ευφροσύνης,0.75,1.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.3125
απύθμενος,0.5,0.25,0.75,0.3125,0.1875,0.0,0.0,0.125,0.125
άσχημού,0.75,0.0,1.0,0.0625,0.6875,0.0,0.0,0.125,0.125
μπεκρήδων,0.625,0.0,1.0,0.375,0.5,0.125,0.0,0.0,0.375
δοκησίσοφων,0.625,0.0,1.0,0.3125,0.5625,0.0625,0.0,0.0,0.1875
φρεσκάδες,0.5,1.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.3125
κερδίζετε,0.625,1.0,0.0,0.0,0.0,0.0625,0.6875,0.0,0.4375
απροίκιστων,0.5,0.0,0.75,0.1875,0.25,0.0,0.0,0.1875,0.125
κατουρλιάρη,0.625,0.0,1.0,0.1875,0.5,0.25,0.0625,0.0,0.3125
χρίσαν,0.25,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0
ασφυκτικότατου,0.75,0.0,1.0,0.1875,0.25,0.375,0.0,0.1875,0.0625
απελπισμένους,0.75,0.0,1.0,0.4375,0.1875,0.1875,0.0,0.625,0.1875
ασφυκτιούσαμε,0.75,0.0,1.0,0.1875,0.25,0.375,0.0,0.1875,0.0625
χάρηκαν,0.875,1.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.375
παλαβιάρας,0.625,0.25,0.75,0.25,0.3125,0.125,0.125,0.0625,0.375
κεντρίσει,0.25,0.5,0.0,0.0,0.0,0.0,0.3125,0.0,0.25
πολύξεροί,0.5,0.25,0.75,0.25,0.375,0.0,0.0,0.0,0.3125
ξύνατε,0.375,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.1875
ντράπηκα,0.75,0.0,1.0,0.0625,0.1875,0.0625,0.0,0.1875,0.375
παράστασης,0.25,0.25,0.5,0.0,0.0,0.0,0.125,0.0,0.1875
μεθούν,0.625,0.75,0.5,0.0625,0.25,0.0,0.4375,0.0,0.375
θέρισαν,0.375,0.25,0.75,0.125,0.25,0.3125,0.0,0.0625,0.25
εφευρετικότατων,0.5,0.75,0.0,0.0,0.0,0.0,0.3125,0.0,0.375
παράξενων,0.5,0.0,0.75,0.125,0.1875,0.1875,0.0,0.0,0.4375
συναισθηματικές,0.625,1.0,0.25,0.125,0.125,0.125,0.5,0.125,0.375
χόρεψ' τον,0.5,0.75,0.0,0.0,0.0,0.0,0.625,0.0,0.3125
αόριστέ,0.25,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0
ανωτερότερο,0.5,0.75,0.0,0.0,0.0,0.0,0.375,0.0,0.1875
δοκιμάσετε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
καλαμοκανισσών,0.75,0.0,1.0,0.125,0.4375,0.0,0.0,0.0,0.25
μικρομέγαλος,0.625,0.0,0.75,0.25,0.25,0.0,0.0,0.125,0.3125
τούς,0.125,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
κρυφοκαμαρώσανε,0.75,1.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.3125
οιστρηλατούσανε,0.625,0.75,0.25,0.0,0.0,0.0,0.5,0.0,0.5
φοβόσασθε,0.875,0.0,1.0,0.0,0.0,0.9375,0.0,0.0625,0.375
εσωστρεφειών,0.375,0.0,0.75,0.0,0.0,0.125,0.0,0.125,0.1875
συλλυπηθεί,0.75,0.0,1.0,0.0,0.0625,0.0,0.0,0.625,0.25
ψωλαράδων,0.75,0.25,0.75,0.5625,0.5625,0.0,0.1875,0.0,0.375
εκτελώ,0.375,0.0,0.75,0.3125,0.1875,0.25,0.0,0.0625,0.125
ακατάσβεστών,0.875,1.0,1.0,0.0625,0.0625,0.1875,0.3125,0.0625,0.1875
συναγωνιστήκαμε,0.25,0.5,0.0,0.0,0.0,0.0,0.375,0.0,0.3125
εύσημο,0.5,0.75,0.0,0.0,0.0,0.0,0.5625,0.0,0.4375
χαρήκανε,0.875,1.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.375
ενοχλήσει,0.75,0.0,1.0,0.1875,0.4375,0.0625,0.0,0.1875,0.0625
διερμηνεύσουν,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ανακατέψουν,0.375,0.0,0.75,0.375,0.625,0.3125,0.0,0.25,0.25
μικροπρεπέστερο,0.625,0.0,0.75,0.3125,0.375,0.0,0.0,0.0,0.25
ακηδεμόνευτα,0.375,0.0,0.5,0.0625,0.125,0.1875,0.0,0.375,0.1875
ηλιόχαρού,0.625,1.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.375
πασαλειμμένα,0.375,0.0,0.5,0.25,0.375,0.0,0.0,0.0,0.25
κατωφλιών,0.25,0.0,0.25,0.125,0.0625,0.0,0.0,0.0,0.125
αξιολάτρευτου,0.875,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.4375
απωθήσατε,0.5,0.0,0.75,0.25,0.5,0.0,0.0,0.0625,0.0
ασυναίσθητή,0.625,0.25,1.0,0.125,0.1875,0.0,0.0,0.25,0.125
γάμησ' το,1.0,0.5,1.0,0.875,0.5,0.1875,0.3125,0.3125,0.625
ανακράξανε,0.75,0.5,1.0,0.625,0.625,0.625,0.375,0.5,0.6875
φοβόμασθε,0.875,0.0,1.0,0.0,0.0,0.9375,0.0,0.0625,0.375
συνετότερος,0.5,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.1875
ψυχεδέλειας,0.5,0.75,0.25,0.0,0.0,0.0,0.4375,0.0,0.5
ανοίξω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
απροίκιστός,0.5,0.0,0.75,0.1875,0.25,0.0,0.0,0.1875,0.125
τυχερότερου,0.5,0.75,0.25,0.0,0.0625,0.0,0.375,0.0,0.4375
έξαλλούς,0.75,0.25,1.0,0.875,0.375,0.1875,0.25,0.125,0.5625
προσκυνά,0.375,0.5,0.5,0.125,0.1875,0.0,0.1875,0.0,0.25
υποχρεωμένο,0.25,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.125
παραθερισμό,0.5,0.5,0.25,0.0,0.0,0.0,0.3125,0.0,0.125
κέρδισέ,0.625,1.0,0.0,0.0,0.0,0.0625,0.6875,0.0,0.4375
έκπληκτής,0.75,1.0,1.0,0.0625,0.0625,0.3125,0.3125,0.1875,1.0
πονοκεφάλιασέ,0.75,0.0,1.0,0.0625,0.4375,0.0,0.0,0.1875,0.375
χρωματίσει,0.25,0.25,0.25,0.0,0.0,0.0,0.1875,0.0,0.125
μαστροχαλαστής,0.625,0.0,1.0,0.1875,0.25,0.0,0.0,0.0,0.25
αισθητικότατοι,0.625,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.25
προσωπίδες,0.25,0.0,0.5,0.25,0.25,0.125,0.0,0.0,0.3125
έφριττα,1.0,0.0,1.0,0.1875,0.6875,0.3125,0.0,0.25,0.6875
σχετικής,0.375,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.1875
κλεισμένοι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
συναισθηματικοί,0.625,1.0,0.25,0.125,0.125,0.125,0.5,0.125,0.375
αισθηματολογούσε,0.75,0.25,0.75,0.0,0.375,0.0,0.0625,0.0,0.0625
απελπισία,0.75,0.0,1.0,0.4375,0.1875,0.1875,0.0,0.625,0.25
άφοβος,0.5,0.5,0.25,0.125,0.0,0.0,0.0,0.0,0.1875
παραθερισμένο,0.5,0.5,0.25,0.0,0.0,0.0,0.3125,0.0,0.125
ταύτισ' την,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κατουρλιάρες,0.625,0.0,1.0,0.1875,0.5,0.25,0.0625,0.0,0.3125
πατριωτικότερο,0.375,0.5,0.25,0.0,0.0625,0.0,0.125,0.0,0.3125
αντιπαθειών,0.75,0.0,1.0,0.625,0.625,0.0,0.0,0.0625,0.0
αποζητημένος,0.375,0.5,0.5,0.0,0.0,0.0,0.25,0.3125,0.0625
άρρωστων,0.5,0.0,1.0,0.3125,0.625,0.3125,0.0,0.1875,0.125
νιαουρίσματος,0.5,0.0,1.0,0.1875,0.5,0.0,0.0,0.0,0.25
καταχαρούμενη,0.75,1.0,0.0,0.0,0.0,0.0,0.875,0.0,0.3125
διακατέχοντάς,0.25,0.25,0.5,0.0,0.125,0.125,0.1875,0.0,0.125
εξουθενώνανε,0.75,0.0,1.0,0.125,0.3125,0.0625,0.0,0.0625,0.25
θετικού,0.625,1.0,0.0,0.0,0.0,0.0,0.4375,0.0,0.375
πανηγυριτζήδων,0.625,0.0,1.0,0.1875,0.375,0.0,0.0,0.0,0.1875
αγορεύαμε,0.5,0.0,0.75,0.25,0.5,0.0625,0.0,0.0,0.125
κακόκαρδών,0.5,0.0,0.75,0.1875,0.3125,0.125,0.0,0.125,0.1875
οιστρηλατώ,0.625,0.75,0.25,0.0,0.0,0.0,0.5,0.0,0.5
αγαπητοί,1.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.0625,0.4375
χοντρόπετσου,0.875,0.25,1.0,0.25,0.375,0.0,0.0,0.0,0.25
βαρύτατος,0.5,0.0,1.0,0.0625,0.3125,0.0,0.0,0.5625,0.0625
σύννεφα,0.5,0.0,1.0,0.0,0.0625,0.1875,0.0,0.25,0.25
παιχνίδι,0.25,0.5,0.0,0.0,0.0,0.0,0.3125,0.0,0.375
εξουθένωσαν,0.75,0.0,1.0,0.125,0.3125,0.0625,0.0,0.0625,0.25
σχετικότερο,0.375,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.1875
αναπλάθουν,0.25,0.5,0.0,0.0,0.0,0.0,0.3125,0.0,0.125
κατάκτηση,0.375,0.25,0.5,0.0,0.125,0.125,0.125,0.0,0.25
καμάκωσ' τα,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.25
γεροξεκούτηδες,1.0,0.0,1.0,0.4375,0.5,0.0625,0.0,0.0,0.125
ούννος,0.5,0.0,0.75,0.4375,0.4375,0.125,0.0,0.0,0.3125
εβραϊκότερα,0.625,0.0,0.75,0.3125,0.3125,0.1875,0.0,0.0,0.125
αρναούτικέ,0.375,0.0,0.75,0.375,0.375,0.125,0.0,0.0,0.0
πολιτικάντικού,0.875,0.0,1.0,0.3125,0.5,0.0,0.0,0.0,0.0625
κοπρόσκυλα,0.875,0.0,1.0,0.5,0.625,0.0625,0.0,0.0,0.25
ασφαλίτισσες,0.75,0.0,1.0,0.5,0.4375,0.3125,0.0,0.0,0.0
ραγίσει,0.5,0.0,0.75,0.0625,0.0625,0.125,0.0,0.5,0.25
διαπνεύσανε,0.5,0.75,0.25,0.0,0.0,0.0,0.3125,0.0,0.1875
επικοινωνείς,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.1875
υποχρεωτικής,0.25,0.0,0.5,0.0,0.1875,0.0,0.0,0.0,0.0625
νιώσαν,0.375,0.5,0.5,0.0,0.0625,0.0,0.125,0.0,0.125
ποθήσανε,0.875,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.3125
όραση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ψώνιό,0.75,0.0,1.0,0.25,0.4375,0.0,0.0,0.0,0.3125
μελαγχολικότατο,0.75,0.0,1.0,0.0,0.125,0.0,0.0,0.5625,0.125
διαχυτικού,0.75,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.375
ζωόφιλων,0.625,0.75,0.25,0.0625,0.125,0.0,0.375,0.0625,0.25
στυφή,0.625,0.0,1.0,0.125,0.375,0.0,0.0,0.1875,0.1875
θερμόαιμών,0.5,0.5,0.75,0.3125,0.1875,0.125,0.1875,0.125,0.25
μεγαλουσιάνου,0.75,0.0,1.0,0.25,0.375,0.0,0.0,0.0,0.25
υποχρέωσ' τους,0.25,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.125
ηδονίζεται,0.75,0.5,0.5,0.0,0.125,0.0,0.3125,0.0,0.375
αηδέστερες,1.0,0.0,1.0,0.4375,1.0,0.0625,0.0,0.1875,0.3125
πίπες,0.5,0.0,0.75,0.3125,0.375,0.0,0.0625,0.0,0.1875
ευαισθητοποιώντας,0.625,1.0,0.0,0.0,0.0,0.0625,0.375,0.1875,0.3125
μακαριοτάτου,0.625,0.5,0.75,0.0,0.0625,0.0,0.3125,0.25,0.25
νεκρώνατε,0.375,0.0,0.75,0.0,0.1875,0.625,0.0,0.125,0.375
απανθρωποποίηση,0.375,0.0,0.75,0.375,0.3125,0.1875,0.0,0.3125,0.125
λιλιού,0.75,0.25,0.75,0.125,0.25,0.0,0.0,0.0,0.25
καταλάβαιναν,0.375,0.5,0.25,0.0,0.0,0.0,0.1875,0.0,0.0
κωλοβαρήσαμε,0.625,0.0,0.75,0.375,0.5,0.0,0.0,0.0625,0.25
ωραιότερους,0.875,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.4375
εμπνέουν,0.25,0.5,0.0,0.0,0.0,0.0625,0.375,0.0,0.375
τουρλώνουμε,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.1875
γαμιόλα,1.0,0.0,1.0,0.9375,0.75,0.0,0.0,0.0,0.3125
καμαρώνουμε,0.75,1.0,0.0,0.0,0.0,0.0,0.6875,0.0,0.5
χαρτοβασίλειο,0.5,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.1875
υποδεχόντουσαν,0.25,0.5,0.25,0.0,0.0,0.0,0.25,0.0,0.1875
αμίμητοί,0.375,0.5,0.0,0.0,0.0,0.0,0.3125,0.0,0.4375
ψοφολογήσουμε,0.875,0.0,1.0,0.25,0.4375,0.0,0.0,0.0,0.25
στραβότερης,0.5,0.0,0.75,0.25,0.25,0.0,0.0,0.0,0.25
κομισσών,0.25,0.0,0.5,0.0625,0.25,0.1875,0.0,0.0,0.25
δόλιών,0.625,0.25,0.75,0.3125,0.375,0.25,0.0625,0.0,0.1875
έλθετε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
θεωρητικολόγησα,0.375,0.0,0.75,0.125,0.3125,0.0,0.0,0.0,0.1875
σαστίσανε,0.875,0.0,1.0,0.0,0.0625,0.3125,0.0,0.125,0.875
ξερός,0.5,0.0,0.75,0.125,0.3125,0.25,0.0,0.0625,0.5
μπούχτιζε,0.875,0.0,1.0,0.4375,0.6875,0.0,0.0,0.0625,0.25
κουφοβράσει,0.375,0.25,0.75,0.0625,0.125,0.0,0.0,0.125,0.0625
φώλιασέ,0.25,0.25,0.5,0.0625,0.1875,0.0625,0.0625,0.0,0.0625
επικαλείσαι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
αλληθωρίζουμε,0.375,0.0,0.5,0.1875,0.1875,0.125,0.0,0.125,0.3125
παρα- ,0.25,0.0,0.5,0.1875,0.3125,0.0625,0.0,0.0,0.125
ξεπατικώναν,0.375,0.0,0.75,0.1875,0.25,0.0,0.0,0.0,0.25
υπερήφανέ,0.875,1.0,0.25,0.0,0.0625,0.0,0.6875,0.0,0.3125
απάγγελλέ,0.25,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0
ανθρωπινότερες,0.375,0.75,0.0,0.0,0.0,0.0,0.4375,0.0,0.25
στερεοσκοπίας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
τυχερότατοι,0.5,0.75,0.25,0.0,0.0625,0.0,0.375,0.0,0.4375
χαιρετούρα,0.5,0.0,0.75,0.0625,0.25,0.0,0.0,0.0,0.25
παράξενες,0.5,0.0,0.75,0.125,0.1875,0.1875,0.0,0.0,0.4375
ξέρω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
κλαπάτσα,0.625,0.0,0.75,0.125,0.375,0.0625,0.0,0.3125,0.25
ένσπειρέ,0.25,0.0,0.5,0.125,0.125,0.0,0.0,0.0,0.0625
προσωπείο,0.25,0.0,0.5,0.25,0.25,0.125,0.0,0.0,0.3125
συναισθηματικός,0.625,1.0,0.25,0.125,0.125,0.125,0.5,0.125,0.375
πεινασμένες,0.625,0.0,1.0,0.125,0.1875,0.0625,0.0,0.125,0.3125
ασφυξίας,0.5,0.0,0.75,0.125,0.1875,0.3125,0.0,0.1875,0.125
νταλκαδιάζουνε,0.75,0.5,0.5,0.0,0.0625,0.0,0.3125,0.1875,0.3125
διπλωματικής,0.125,0.0,0.25,0.0,0.0625,0.0,0.0,0.0,0.125
ορφανού,0.5,0.0,0.75,0.125,0.0625,0.0625,0.0,0.4375,0.3125
ιδιοτέλειας,0.5,0.0,0.75,0.1875,0.4375,0.0,0.0,0.0,0.25
επίκτητός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
σφουγγαρόπανά,0.5,0.0,0.75,0.125,0.375,0.0,0.0,0.125,0.25
εκπλήσσετέ,0.75,1.0,0.75,0.0625,0.0625,0.1875,0.375,0.125,1.0
ελεούσαμε,0.5,0.25,0.75,0.0,0.1875,0.0625,0.0,0.0,0.1875
ανώτερή,0.5,0.75,0.0,0.0,0.0,0.0,0.375,0.0,0.1875
γηροκομείων,0.375,0.0,0.75,0.0,0.25,0.125,0.0,0.125,0.0625
ειδυλλίων,0.375,0.5,0.25,0.0,0.25,0.0,0.3125,0.0,0.1875
παρεών,0.25,0.5,0.0,0.0,0.0,0.0,0.4375,0.0,0.25
φόρτιζες,0.375,0.25,0.75,0.1875,0.25,0.125,0.125,0.125,0.3125
ξαναγεννήσει,0.375,0.75,0.25,0.0,0.0,0.0,0.625,0.0,0.375
κιτρινιάρη,0.625,0.0,0.75,0.3125,0.5,0.0625,0.0,0.0,0.375
διαπνέουν,0.5,0.75,0.25,0.0,0.0,0.0,0.3125,0.0,0.1875
ντροπαλός,0.75,0.0,1.0,0.0,0.125,0.0625,0.0,0.125,0.25
ξαναγεννημένο,0.375,0.75,0.25,0.0,0.0,0.0,0.625,0.0,0.375
μπερδέψουν,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
στυγνότατε,0.875,0.0,1.0,0.1875,0.375,0.25,0.0,0.0625,0.25
έρμα,0.625,0.0,1.0,0.0625,0.1875,0.1875,0.0,0.5,0.1875
σύνδεσέ,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.125
θολότερε,0.375,0.0,0.75,0.0,0.25,0.125,0.0,0.1875,0.1875
υποχωρημένες,0.25,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.125
μαφιόζικοί,0.5,0.0,0.75,0.375,0.3125,0.4375,0.0,0.0,0.375
νεκρώνοντας,0.375,0.0,0.75,0.0,0.1875,0.625,0.0,0.125,0.375
έθαλπα,0.375,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.25
απελπισμένες,0.75,0.0,1.0,0.4375,0.1875,0.1875,0.0,0.625,0.1875
βάρος,0.5,0.0,1.0,0.1875,0.375,0.0,0.0,0.3125,0.125
ωμέ,0.375,0.0,0.75,0.125,0.375,0.0,0.0,0.0,0.0625
κουκουλώματα,0.25,0.0,0.5,0.1875,0.3125,0.0625,0.0,0.1875,0.3125
ευλογήσετε,0.375,0.75,0.0,0.0,0.0,0.0,0.375,0.0,0.3125
κυριαρχούσαμε,0.375,0.25,0.5,0.0625,0.125,0.1875,0.125,0.0,0.1875
εκτονώσει,0.5,0.25,0.75,0.375,0.125,0.1875,0.0,0.0625,0.125
εγκάρδιό,1.0,1.0,0.0,0.0,0.0,0.0,0.75,0.0,0.4375
εμετολογίας,0.75,0.0,1.0,0.5625,0.875,0.0,0.0,0.0,0.1875
εμπνεύσουν,0.25,0.5,0.0,0.0,0.0,0.0625,0.375,0.0,0.375
κρυφοκαμαρώνοντάς,0.75,1.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.3125
συμμεριστούνε,0.375,0.75,0.0,0.0,0.0,0.0,0.3125,0.0,0.1875
σκάσουμε,0.625,0.0,1.0,0.625,0.375,0.0,0.0,0.0,0.5
φρικιάσουνε,1.0,0.0,1.0,0.25,0.6875,0.5,0.0,0.25,0.5
πυρώναμε,0.25,0.0,0.5,0.1875,0.25,0.125,0.0,0.0,0.25
ξυλιάσετε,0.375,0.0,0.75,0.0625,0.25,0.0625,0.0,0.0625,0.3125
παθιαζόμασταν,0.75,0.5,0.5,0.25,0.0625,0.125,0.25,0.0,0.4375
αισθηματολογίες,1.0,0.5,1.0,0.0,0.25,0.0,0.3125,0.1875,0.0625
μέθυσ' το,0.625,0.75,0.5,0.0625,0.25,0.0,0.4375,0.0,0.375
κατασιγασμένο,0.375,0.333333333333,0.666666666667,0.1875,0.1875,0.0,0.125,0.0,0.3125
περιγράψουμε,0.125,0.25,0.0,0.0,0.0,0.0,0.0625,0.0,0.125
παραθερίζουνε,0.5,0.5,0.25,0.0,0.0,0.0,0.3125,0.0,0.125
πεκούνιά,0.25,0.0,0.5,0.0625,0.1875,0.0,0.0,0.0,0.1875
ψυχανεμισμένες,0.25,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0
έπνιξες,0.5,0.0,0.75,0.4375,0.3125,0.0625,0.0,0.1875,0.1875
είδατε,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
σπαράζετε,0.625,0.0,1.0,0.1875,0.25,0.0,0.0,0.75,0.4375
καλομαθαίνατε,0.5,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.25
αγευσίας,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0625,0.0
εκτόνωσ' τες,0.5,0.25,0.75,0.375,0.125,0.1875,0.0,0.0625,0.125
στραβοκατινιάζεις,0.625,0.0,0.75,0.25,0.3125,0.0,0.0,0.0,0.25
αγαπητότατε,1.0,1.0,0.0,0.0,0.0,0.0,0.9375,0.0625,0.4375
μελαγχολικότερους,0.75,0.0,1.0,0.0,0.125,0.0,0.0,0.5625,0.125
έθλιψε,0.75,0.0,1.0,0.0625,0.25,0.0625,0.0,0.9375,0.25
μαλακισμένη,1.0,0.25,1.0,1.0,1.0,0.3125,0.25,0.3125,0.6875
επώδυνούς,0.75,0.0,1.0,0.0625,0.1875,0.375,0.0,0.625,0.1875
πανηγύρισε' τα,0.625,1.0,0.0,0.0,0.0,0.0,0.8125,0.0,0.5
αναπηδήξουνε,0.5,0.25,0.75,0.375,0.0625,0.625,0.25,0.0625,0.6875
αμοιβαιοτήτων,0.25,0.5,0.0,0.0,0.0,0.0,0.375,0.0,0.25
ρωμαίικη,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.3125
συναισθανόμαστε,0.5,0.75,0.25,0.125,0.125,0.125,0.5,0.125,0.375
σφυρίξατε,0.25,0.25,0.5,0.0,0.125,0.0,0.0625,0.0,0.25
ψοφολογάγαμε,0.875,0.0,1.0,0.25,0.4375,0.0,0.0,0.0,0.25
έχριζε,0.25,0.5,0.5,0.0,0.0,0.0,0.125,0.0,0.0
ενσπείρατε,0.25,0.0,0.5,0.125,0.125,0.0,0.0,0.0,0.0625
ψηλώνουνε,0.375,0.5,0.25,0.0,0.0,0.0,0.4375,0.0,0.375
κατευνάσετε,0.5,0.75,0.0,0.0,0.0,0.0,0.375,0.0,0.25
ζωηρά,0.375,0.75,0.25,0.0,0.0625,0.0,0.3125,0.0,0.375
κολάκευσες,0.75,0.666666666667,0.666666666667,0.0,0.25,0.0,0.375,0.0,0.25
χέζας,0.625,0.0,0.75,0.375,0.5625,0.3125,0.0,0.0,0.1875
ευγενικό,0.5,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.4375
ηδονισμένο,0.75,0.5,0.5,0.0,0.125,0.0,0.3125,0.0,0.375
βεβαίωναν,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
χαρίζατε,0.375,0.75,0.0,0.0,0.0,0.0,0.3125,0.0,0.1875
κατοικοεδρευμένες,0.125,0.0,0.25,0.0625,0.125,0.0,0.0,0.0,0.125
κατάσκοπε,0.25,0.0,0.5,0.25,0.1875,0.3125,0.0,0.0,0.25
συνδέετε,0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.125
ευαισθητοποιεί,0.625,1.0,0.0,0.0,0.0,0.0625,0.375,0.1875,0.3125
πασελείψατε,0.375,0.0,0.5,0.25,0.375,0.0,0.0,0.0,0.25
αποστέρησης,0.375,0.0,0.75,0.1875,0.0,0.0625,0.0,0.1875,0.0
ξεγέλασα,0.25,0.0,0.5,0.125,0.125,0.0625,0.0,0.0,0.3125
θάμπωνες,0.5,0.5,0.75,0.0625,0.1875,0.0,0.0,0.0,0.5625
συμπαθητικοί,0.75,1.0,0.0,0.0,0.0,0.0,0.625,0.0,0.3125
κατακυριεύσανε,0.5,0.25,0.5,0.125,0.0625,0.1875,0.1875,0.0625,0.25
εξουθενώσουμε,0.75,0.0,1.0,0.125,0.3125,0.0625,0.0,0.0625,0.25
υπεύθυνα,0.375,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.1875
